Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Series A - Wheels of Zeus,https://www.crunchbase.com/funding_round/wheels-of-zeus-series-a--b58c98b6,Wheels of Zeus,https://www.crunchbase.com/organization/wheels-of-zeus,Series A,"$6,000,000","Jan 23, 2002",Early Stage Venture,,Yes,2,
Venture Round - Homestead Technologies,https://www.crunchbase.com/funding_round/homestead-technologies-series-unknown--671c1737,Homestead Technologies,https://www.crunchbase.com/organization/homestead-technologies,Venture - Series Unknown,"$10,000,000","Jan 2, 2002",,,Yes,1,
Series A - Nantero,https://www.crunchbase.com/funding_round/nantero-series-a--013b097f,Nantero,https://www.crunchbase.com/organization/nantero,Series A,"$6,000,000","Oct 1, 2001",Early Stage Venture,"$5,670,000",Yes,4,2
Series C - CenterPost Communications,https://www.crunchbase.com/funding_round/centerpost-communications-series-c--9c3955d7,CenterPost Communications,https://www.crunchbase.com/organization/centerpost-communications,Series C,"$12,500,000","Sep 25, 2001",Late Stage Venture,,Yes,6,
Series B - Beijing Legend Silicon,https://www.crunchbase.com/funding_round/beijing-legend-silicon-co-ltd-series-b--a78a462d,Beijing Legend Silicon,https://www.crunchbase.com/organization/beijing-legend-silicon-co-ltd,Series B,"$40,000,000","Sep 1, 2001",Early Stage Venture,,Yes,3,
Series A - eWingz,https://www.crunchbase.com/funding_round/ewingz-series-a--a0721059,eWingz,https://www.crunchbase.com/organization/ewingz,Series A,"$3,500,000","Aug 31, 2001",Early Stage Venture,,Yes,1,
Series A - Quios.com,https://www.crunchbase.com/funding_round/quios-com-series-a--4cbe3d00,Quios.com,https://www.crunchbase.com/organization/quios-com,Series A,"$3,500,000","Aug 31, 2001",Early Stage Venture,,Yes,1,
Series B - Cognigine,https://www.crunchbase.com/funding_round/cognigine-series-b--b2589df0,Cognigine,https://www.crunchbase.com/organization/cognigine,Series B,"$8,000,000","Aug 13, 2001",Early Stage Venture,,Yes,5,
Seed Round - Ember,https://www.crunchbase.com/funding_round/ember-seed--75ec7ee1,Ember,https://www.crunchbase.com/organization/ember,Seed,"$3,000,000","Aug 6, 2001",Seed,,Yes,4,2
Series C - Tacit Software,https://www.crunchbase.com/funding_round/tacit-software-series-c--5b053548,Tacit Software,https://www.crunchbase.com/organization/tacit-software,Series C,"$10,000,000","Jul 24, 2001",Late Stage Venture,,Yes,3,1
Series B - Enviz,https://www.crunchbase.com/funding_round/enviz-series-b--d1ccc9f8,Enviz,https://www.crunchbase.com/organization/enviz,Series B,"$4,000,000","Jul 9, 2001",Early Stage Venture,,Yes,1,
Series A - Polaris Wireless,https://www.crunchbase.com/funding_round/polaris-wireless-series-a--80fa1a56,Polaris Wireless,https://www.crunchbase.com/organization/polaris-wireless,Series A,,"Jul 1, 2001",Early Stage Venture,,Yes,1,
Series C - Actelis Networks,https://www.crunchbase.com/funding_round/actelis-networks-series-c--3aa862dc,Actelis Networks,https://www.crunchbase.com/organization/actelis-networks,Series C,"$26,000,000","Jun 26, 2001",Late Stage Venture,,Yes,7,
Series C - ProcessClaims,https://www.crunchbase.com/funding_round/processclaims-series-c--7da1f77c,ProcessClaims,https://www.crunchbase.com/organization/processclaims,Series C,"$4,000,000","Jun 22, 2001",Late Stage Venture,,Yes,2,
"Series B - Yaga, Inc.",https://www.crunchbase.com/funding_round/yaga-inc-series-b--03e91928,"Yaga, Inc.",https://www.crunchbase.com/organization/yaga-inc,Series B,"$15,200,000","Jun 12, 2001",Early Stage Venture,,Yes,4,
Series B - Xtime,https://www.crunchbase.com/funding_round/xtime-series-b--cf35abd4,Xtime,https://www.crunchbase.com/organization/xtime,Series B,"$2,600,000","May 1, 2001",Early Stage Venture,,Yes,5,1
Series B - iTelco,https://www.crunchbase.com/funding_round/itelco-series-b--58c3c4b0,iTelco,https://www.crunchbase.com/organization/itelco,Series B,"$8,000,000","Apr 16, 2001",Early Stage Venture,,Yes,3,
Series B - ReturnBuy,https://www.crunchbase.com/funding_round/returnbuy-series-b--51c3f4aa,ReturnBuy,https://www.crunchbase.com/organization/returnbuy,Series B,"$15,000,000","Apr 9, 2001",Early Stage Venture,,Yes,4,
Series A - Lumeta Corporation,https://www.crunchbase.com/funding_round/lumeta-series-a--a60082a9,Lumeta Corporation,https://www.crunchbase.com/organization/lumeta,Series A,"$5,000,000","Mar 27, 2001",Early Stage Venture,,Yes,1,2
Series A - Ipedo Inc,https://www.crunchbase.com/funding_round/ipedo-inc-series-a--e64b3cd8,Ipedo Inc,https://www.crunchbase.com/organization/ipedo-inc,Series A,"$7,000,000","Mar 20, 2001",Early Stage Venture,,Yes,1,
Series C - Ishoni Networks,https://www.crunchbase.com/funding_round/ishoni-networks-series-c--1f65479a,Ishoni Networks,https://www.crunchbase.com/organization/ishoni-networks,Series C,"$35,000,000","Mar 5, 2001",Late Stage Venture,,Yes,10,
Series A - Eplication,https://www.crunchbase.com/funding_round/eplication-series-a--a9c40909,Eplication,https://www.crunchbase.com/organization/eplication,Series A,"$12,000,000","Feb 19, 2001",Early Stage Venture,,Yes,2,
Series C - Clickmarks,https://www.crunchbase.com/funding_round/clickmarks-series-c--f34cdee3,Clickmarks,https://www.crunchbase.com/organization/clickmarks,Series C,"$10,000,000","Feb 13, 2001",Late Stage Venture,,Yes,1,
Series C - GlobalSight,https://www.crunchbase.com/funding_round/global-sight-series-c--63d46c94,GlobalSight,https://www.crunchbase.com/organization/global-sight,Series C,"$29,000,000","Dec 5, 2000",Late Stage Venture,,Yes,4,
Series B - ViaFone,https://www.crunchbase.com/funding_round/viafone-series-b--0ee73258,ViaFone,https://www.crunchbase.com/organization/viafone,Series B,"$23,000,000","Dec 4, 2000",Early Stage Venture,,Yes,4,2
Series E - Lightwave Microsystems Corporation,https://www.crunchbase.com/funding_round/lightwave-microsystems-corporation-series-e--047f4589,Lightwave Microsystems Corporation,https://www.crunchbase.com/organization/lightwave-microsystems-corporation,Series E,"$75,000,000","Nov 1, 2000",Late Stage Venture,"$847,000,000",Yes,12,
Series B - Silverpop,https://www.crunchbase.com/funding_round/silverpop-series-b--de6e21aa,Silverpop,https://www.crunchbase.com/organization/silverpop,Series B,"$30,000,000","Sep 28, 2000",Early Stage Venture,,Yes,6,1
Series B - Lumenos,https://www.crunchbase.com/funding_round/lumenos-series-b--d3b306db,Lumenos,https://www.crunchbase.com/organization/lumenos,Series B,"$9,000,000","Sep 27, 2000",Early Stage Venture,,Yes,2,
Series C - Everdream,https://www.crunchbase.com/funding_round/everdream-series-c--527cb1fe,Everdream,https://www.crunchbase.com/organization/everdream,Series C,"$50,000,000","Sep 19, 2000",Late Stage Venture,,Yes,11,1
Series B - Baidu,https://www.crunchbase.com/funding_round/baidu-series-b--56934954,Baidu,https://www.crunchbase.com/organization/baidu,Series B,"$10,000,000","Sep 1, 2000",Early Stage Venture,,Yes,5,3
Series B - Epocrates,https://www.crunchbase.com/funding_round/epocrates-series-b--2b3a7510,Epocrates,https://www.crunchbase.com/organization/epocrates,Series B,"$35,000,000","Aug 17, 2000",Early Stage Venture,,Yes,5,2
Venture Round - Xtime,https://www.crunchbase.com/funding_round/xtime-series-unknown--c9df54ad,Xtime,https://www.crunchbase.com/organization/xtime,Venture - Series Unknown,"$17,000,000","Aug 16, 2000",,,Yes,3,1
Venture Round - Annuncio Software,https://www.crunchbase.com/funding_round/annuncio-software-series-unknown--17bdfc77,Annuncio Software,https://www.crunchbase.com/organization/annuncio-software,Venture - Series Unknown,"$36,000,000","Aug 8, 2000",,,Yes,5,
Series B - Cognigine,https://www.crunchbase.com/funding_round/cognigine-series-b--5ddb8e23,Cognigine,https://www.crunchbase.com/organization/cognigine,Series B,"$14,500,000","Aug 4, 2000",Early Stage Venture,,Yes,5,
Series B - ClubMom,https://www.crunchbase.com/funding_round/clubmom-series-b--33380cb0,ClubMom,https://www.crunchbase.com/organization/clubmom,Series B,"$36,000,000","Jul 31, 2000",Early Stage Venture,,Yes,5,2
Venture Round - Troika Networks,https://www.crunchbase.com/funding_round/troika-networks-series-unknown--0245c966,Troika Networks,https://www.crunchbase.com/organization/troika-networks,Venture - Series Unknown,"$41,000,000","Jul 26, 2000",,,Yes,8,
Series C - Pagoo,https://www.crunchbase.com/funding_round/pagoo-series-c--8c2ebf7b,Pagoo,https://www.crunchbase.com/organization/pagoo,Series C,"$15,000,000","Jul 17, 2000",Late Stage Venture,,Yes,3,1
Series B - CenterPost Communications,https://www.crunchbase.com/funding_round/centerpost-communications-series-b--a0da5f3b,CenterPost Communications,https://www.crunchbase.com/organization/centerpost-communications,Series B,"$12,000,000","Jul 12, 2000",Early Stage Venture,,Yes,3,
Venture Round - seeUthere.com,https://www.crunchbase.com/funding_round/seeuthere-com-series-unknown--1c6eebf4,seeUthere.com,https://www.crunchbase.com/organization/seeuthere-com,Venture - Series Unknown,"$30,000,000","Jul 11, 2000",,,Yes,4,
Series A - Enviz,https://www.crunchbase.com/funding_round/enviz-series-a--a5cf1040,Enviz,https://www.crunchbase.com/organization/enviz,Series A,"$5,000,000","Jul 5, 2000",Early Stage Venture,,Yes,1,
Series A - WayBid,https://www.crunchbase.com/funding_round/waybid-series-a--9b75b2cb,WayBid,https://www.crunchbase.com/organization/waybid,Series A,"$3,000,000","Jun 30, 2000",Early Stage Venture,,Yes,3,
Venture Round - eYak (Sonexis),https://www.crunchbase.com/funding_round/eyak-sonexis-series-unknown--6b783a0e,eYak (Sonexis),https://www.crunchbase.com/organization/eyak-sonexis,Venture - Series Unknown,"$10,000,000","Jun 28, 2000",,,Yes,1,
Venture Round - EXP.com,https://www.crunchbase.com/funding_round/exp-com-series-unknown--78bf93d1,EXP.com,https://www.crunchbase.com/organization/exp-com,Venture - Series Unknown,"$33,000,000","Jun 26, 2000",,,Yes,8,
Series C - Vendio,https://www.crunchbase.com/funding_round/vendio-series-c--5c7c7a5f,Vendio,https://www.crunchbase.com/organization/vendio,Series C,"$27,800,000","Jun 23, 2000",Late Stage Venture,,Yes,7,
Venture Round - Foliofn,https://www.crunchbase.com/funding_round/foliofn-series-unknown--1adf03c8,Foliofn,https://www.crunchbase.com/organization/foliofn,Venture - Series Unknown,"$15,000,000","Jun 23, 2000",,,Yes,2,
Series A - Achex,https://www.crunchbase.com/funding_round/achex-series-a--aae33f05,Achex,https://www.crunchbase.com/organization/achex,Series A,"$18,000,000","Jun 23, 2000",Early Stage Venture,,Yes,3,2
Venture Round - InfoImage,https://www.crunchbase.com/funding_round/infoimage-series-unknown--58b4a54c,InfoImage,https://www.crunchbase.com/organization/infoimage,Venture - Series Unknown,"$24,200,000","Jun 16, 2000",,,Yes,4,
Series B - Blue Falcon Networks,https://www.crunchbase.com/funding_round/blue-falcon-networks-series-b--7dbf18a0,Blue Falcon Networks,https://www.crunchbase.com/organization/blue-falcon-networks,Series B,"$5,000,000","Jun 1, 2000",Early Stage Venture,,Yes,2,
Venture Round - Personic,https://www.crunchbase.com/funding_round/personic-series-unknown--6b86c8d9,Personic,https://www.crunchbase.com/organization/personic,Venture - Series Unknown,"$10,000,000","May 23, 2000",,,Yes,1,
Series B - InfoRocket.com,https://www.crunchbase.com/funding_round/inforocket-com-series-b--3e02a44f,InfoRocket.com,https://www.crunchbase.com/organization/inforocket-com,Series B,"$25,000,000","May 9, 2000",Early Stage Venture,,Yes,4,1
Venture Round - Entegrity Solutions,https://www.crunchbase.com/funding_round/entegrity-solutions-ltd-series-unknown--8b134785,Entegrity Solutions,https://www.crunchbase.com/organization/entegrity-solutions-ltd,Venture - Series Unknown,"$29,300,000","Apr 24, 2000",,,Yes,7,
Series C - BrightLink Networks,https://www.crunchbase.com/funding_round/brightlink-networks-series-c--1f7b8062,BrightLink Networks,https://www.crunchbase.com/organization/brightlink-networks,Series C,"$52,000,000","Apr 18, 2000",Late Stage Venture,,Yes,7,
Venture Round - Touchscape,https://www.crunchbase.com/funding_round/touchscape-series-unknown--1d7f08c0,Touchscape,https://www.crunchbase.com/organization/touchscape,Venture - Series Unknown,"$7,750,000","Apr 12, 2000",,,Yes,1,
Series A - MobileLogic,https://www.crunchbase.com/funding_round/mobilelogic-series-a--3aac87e6,MobileLogic,https://www.crunchbase.com/organization/mobilelogic,Series A,"$25,000,000","Apr 4, 2000",Early Stage Venture,,Yes,9,1
Series B - Amazing Media,https://www.crunchbase.com/funding_round/amazing-media-series-b--c73dde70,Amazing Media,https://www.crunchbase.com/organization/amazing-media,Series B,"$12,000,000","Mar 20, 2000",Early Stage Venture,,Yes,2,
Series A - ViaFone,https://www.crunchbase.com/funding_round/viafone-series-a--20178dc3,ViaFone,https://www.crunchbase.com/organization/viafone,Series A,"$10,700,000","Mar 14, 2000",Early Stage Venture,,Yes,3,2
Series D - Fastparts,https://www.crunchbase.com/funding_round/fastparts-series-d--b2f5bd57,Fastparts,https://www.crunchbase.com/organization/fastparts,Series D,"$30,500,000","Mar 3, 2000",Late Stage Venture,,Yes,8,1
Series A - Cognigine,https://www.crunchbase.com/funding_round/cognigine-series-a--90a2fd68,Cognigine,https://www.crunchbase.com/organization/cognigine,Series A,,"Mar 1, 2000",Early Stage Venture,,Yes,1,
Series B - Saltare,https://www.crunchbase.com/funding_round/saltare-series-b--82aca6fd,Saltare,https://www.crunchbase.com/organization/saltare,Series B,"$11,000,000","Feb 16, 2000",Early Stage Venture,,Yes,3,
Series B - DigitalOwl,https://www.crunchbase.com/funding_round/digitalowl-series-b--cbbf27f4,DigitalOwl,https://www.crunchbase.com/organization/digitalowl,Series B,"$1,500,000","Feb 9, 2000",Early Stage Venture,,Yes,1,
Venture Round - Tacit Software,https://www.crunchbase.com/funding_round/tacit-software-series-unknown--08c49683,Tacit Software,https://www.crunchbase.com/organization/tacit-software,Venture - Series Unknown,"$6,900,000","Feb 8, 2000",,,Yes,1,
Venture Round - Tacit Knowledge,https://www.crunchbase.com/funding_round/tacit-knowledge-series-unknown--76c2f608,Tacit Knowledge,https://www.crunchbase.com/organization/tacit-knowledge,Venture - Series Unknown,"$6,900,000","Feb 8, 2000",,,Yes,2,
Venture Round - Mimeo,https://www.crunchbase.com/funding_round/mimeo-series-unknown--90041a47,Mimeo,https://www.crunchbase.com/organization/mimeo,Venture - Series Unknown,"$21,000,000","Feb 7, 2000",,,Yes,2,
Venture Round - ReleaseNow,https://www.crunchbase.com/funding_round/releasenow-series-unknown--495db014,ReleaseNow,https://www.crunchbase.com/organization/releasenow,Venture - Series Unknown,"$20,000,000","Jan 26, 2000",,,Yes,12,1
Venture Round - Homestead Technologies,https://www.crunchbase.com/funding_round/homestead-technologies-series-unknown--ef3cefe9,Homestead Technologies,https://www.crunchbase.com/organization/homestead-technologies,Venture - Series Unknown,"$35,000,000","Jan 25, 2000",,,Yes,7,
Venture Round - IDrive Inc.,https://www.crunchbase.com/funding_round/idrive-inc-series-unknown--d4139007,IDrive Inc.,https://www.crunchbase.com/organization/idrive-inc,Venture - Series Unknown,,"Jan 20, 2000",,,Yes,5,
Venture Round - emware,https://www.crunchbase.com/funding_round/emware-series-unknown--4f66fdb2,emware,https://www.crunchbase.com/organization/emware,Venture - Series Unknown,"$34,000,000","Jan 13, 2000",,,Yes,6,
Series B - BestOffer,https://www.crunchbase.com/funding_round/bestoffer-series-b--1932cb24,BestOffer,https://www.crunchbase.com/organization/bestoffer,Series B,"$15,000,000","Jan 6, 2000",Early Stage Venture,,Yes,3,
Series B - Everdream,https://www.crunchbase.com/funding_round/everdream-series-b--260c8585,Everdream,https://www.crunchbase.com/organization/everdream,Series B,"$15,500,000","Jan 4, 2000",Early Stage Venture,,Yes,6,
Venture Round - Xtime,https://www.crunchbase.com/funding_round/xtime-series-unknown--0b61d858,Xtime,https://www.crunchbase.com/organization/xtime,Venture - Series Unknown,"$5,400,000","Jan 1, 2000",,,Yes,1,1
Venture Round - Ivus,https://www.crunchbase.com/funding_round/ivus-series-unknown--2df9ac18,Ivus,https://www.crunchbase.com/organization/ivus,Venture - Series Unknown,"$6,000,000","Dec 22, 1999",,,Yes,1,
Series B - GlobalSight,https://www.crunchbase.com/funding_round/global-sight-series-b--612c1c96,GlobalSight,https://www.crunchbase.com/organization/global-sight,Series B,"$12,900,000","Dec 15, 1999",Early Stage Venture,,Yes,3,
Venture Round - Cic Cambridge,https://www.crunchbase.com/funding_round/cic-cambridge-series-unknown--77f597bd,Cic Cambridge,https://www.crunchbase.com/organization/cic-cambridge,Venture - Series Unknown,"$10,000,000","Dec 14, 1999",,,Yes,2,
Series A - Ikimbo,https://www.crunchbase.com/funding_round/ikimbo-series-a--ffc3108d,Ikimbo,https://www.crunchbase.com/organization/ikimbo,Series A,,"Dec 1, 1999",Early Stage Venture,,Yes,1,
Venture Round - SkillSoft,https://www.crunchbase.com/funding_round/skillsoft-series-unknown--9ccf6317,SkillSoft,https://www.crunchbase.com/organization/skillsoft,Venture - Series Unknown,,"Nov 2, 1999",,,Yes,1,
Venture Round - AuctionRover,https://www.crunchbase.com/funding_round/auctionrover-series-unknown--1615eeb8,AuctionRover,https://www.crunchbase.com/organization/auctionrover,Venture - Series Unknown,,"Oct 27, 1999",,,Yes,3,
Series A - Amazing Media,https://www.crunchbase.com/funding_round/amazing-media-series-a--041a9087,Amazing Media,https://www.crunchbase.com/organization/amazing-media,Series A,,"Jun 3, 1999",Early Stage Venture,,Yes,1,
Series B - Homestead Technologies,https://www.crunchbase.com/funding_round/homestead-technologies-series-b--d0eded25,Homestead Technologies,https://www.crunchbase.com/organization/homestead-technologies,Series B,"$17,500,000","Apr 13, 1999",Early Stage Venture,,Yes,2,
Series B - RealNames,https://www.crunchbase.com/funding_round/realnames-series-b--4f10f747,RealNames,https://www.crunchbase.com/organization/realnames,Series B,"$13,000,000","Dec 9, 1998",Early Stage Venture,,Yes,4,
Series A - Homestead Technologies,https://www.crunchbase.com/funding_round/homestead-technologies-series-a--f6dcd57c,Homestead Technologies,https://www.crunchbase.com/organization/homestead-technologies,Series A,"$4,500,000","Jun 2, 1998",Early Stage Venture,,Yes,1,
Series A - RealNames,https://www.crunchbase.com/funding_round/realnames-series-a--06974570,RealNames,https://www.crunchbase.com/organization/realnames,Series A,,"Apr 8, 1998",Early Stage Venture,,Yes,2,
Series A - GlobalSight,https://www.crunchbase.com/funding_round/global-sight-series-a--428e6532,GlobalSight,https://www.crunchbase.com/organization/global-sight,Series A,,"Jan 1, 1998",Early Stage Venture,,Yes,1,
Series C - I-Cube,https://www.crunchbase.com/funding_round/i-cube-2-series-c--faf41d64,I-Cube,https://www.crunchbase.com/organization/i-cube-2,Series C,"$4,000,000","Apr 11, 1996",Late Stage Venture,,Yes,3,
